Sort Code,person_age,person_income,person_emp_length,home_ownership,mortgage_debt,rent,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
5258,22,60000,3,0,0,1,MEDICAL,A,8800,8.9,0,0.15,0,3
5262,25,75000,7,0,0,1,VENTURE,D,8800,14.59,0,0.12,0,3
5263,25,80000,,0,0,1,DEBTCONSOLIDATION,A,8800,7.51,0,0.11,0,2
5264,24,108000,6,0,0,1,EDUCATION,B,8800,10.99,0,0.08,0,4
5268,24,50000,6,0,0,1,MEDICAL,A,5000,6.54,0,0.1,0,2
5270,24,50000,8,0,0,1,MEDICAL,B,5000,9.25,0,0.1,0,3
5272,23,50000,7,0,0,1,EDUCATION,B,5000,11.86,0,0.1,0,4
5274,22,50000,2,0,0,1,DEBTCONSOLIDATION,A,5000,7.88,0,0.1,0,4
5275,24,50000,7,0,0,1,VENTURE,B,5000,11.36,0,0.1,0,4
5277,23,50000,0,0,0,1,DEBTCONSOLIDATION,B,5000,10.25,0,0.1,0,2
5278,23,50000,7,0,0,1,DEBTCONSOLIDATION,A,5000,7.4,0,0.1,0,2
5280,25,50000,0,0,0,1,PERSONAL,A,5000,,0,0.1,0,2
5284,24,50004,9,0,0,1,VENTURE,C,5000,,0,0.1,0,4
5285,24,50004,5,0,0,1,PERSONAL,A,5000,7.14,0,0.1,0,3
5286,21,50252,4,0,0,1,DEBTCONSOLIDATION,B,5000,11.46,0,0.1,0,2
5288,23,50400,3,0,0,1,VENTURE,B,5000,10.38,0,0.1,0,2
5290,22,50433,6,0,0,1,VENTURE,B,5000,10.71,0,0.1,0,4
5291,21,50500,0,0,0,1,MEDICAL,B,5000,10.37,0,0.1,0,3
5292,24,50793,6,0,0,1,PERSONAL,A,5000,6.62,0,0.1,0,4
5300,22,21000,1,0,0,1,PERSONAL,A,8500,7.51,1,0.4,0,4
5302,24,24000,1,0,0,1,PERSONAL,A,8500,7.9,1,0.35,0,3
5304,25,24000,2,0,0,1,VENTURE,B,8500,9.88,1,0.35,0,4
5305,26,24996,3,0,0,1,VENTURE,A,8500,6.91,1,0.34,0,4
5306,24,25000,0,0,0,1,VENTURE,B,8500,11.71,1,0.34,0,3
5307,23,25000,2,0,0,1,EDUCATION,A,8500,6.03,1,0.34,0,3
5308,26,25000,3,0,0,1,MEDICAL,B,8500,11.71,1,0.34,0,2
5310,24,25000,0,0,0,1,HOMEIMPROVEMENT,B,8500,12.21,1,0.34,0,2
5312,25,25000,4,0,0,1,DEBTCONSOLIDATION,B,8500,11.26,1,0.34,0,2
5315,22,26000,,0,0,1,EDUCATION,A,8500,6.17,1,0.33,0,3
5319,22,27000,2,0,0,1,EDUCATION,B,8500,12.21,1,0.31,0,2
5321,21,27120,0,0,0,1,EDUCATION,A,8500,8.9,1,0.31,0,2
5322,25,28500,0,0,0,1,MEDICAL,B,8500,11.14,0,0.3,0,3
5325,24,28800,1,0,0,1,DEBTCONSOLIDATION,A,8500,,0,0.3,0,2
5328,21,29760,1,0,0,1,DEBTCONSOLIDATION,B,8500,10.62,0,0.29,0,2
5329,23,30000,6,0,0,1,EDUCATION,C,8500,13.49,0,0.28,0,2
5333,23,32000,0,0,0,1,MEDICAL,C,8500,13.16,0,0.27,0,4
5335,26,34000,1,0,0,1,MEDICAL,A,8500,7.88,0,0.25,0,3
5339,25,38400,9,0,0,1,VENTURE,B,8500,10.99,0,0.22,0,2
5342,23,34000,5,0,0,1,VENTURE,C,8500,13.92,1,0.25,0,3
5344,26,40500,,0,0,1,DEBTCONSOLIDATION,A,8500,7.88,0,0.21,0,2
5345,21,42000,5,0,0,1,DEBTCONSOLIDATION,A,8500,7.51,0,0.2,0,4
5351,23,42000,0,0,0,1,EDUCATION,A,8500,6.92,0,0.2,0,3
5352,22,42000,3,0,0,1,EDUCATION,B,8500,12.53,0,0.2,0,4
5353,26,42000,0,0,0,1,MEDICAL,B,8500,11.14,0,0.2,0,4
5354,26,42996,10,0,0,1,MEDICAL,B,8500,10.2,0,0.2,0,2
5355,21,43000,5,0,0,1,VENTURE,D,8500,15.58,0,0.2,0,2
5357,22,44000,4,0,0,1,VENTURE,A,8500,5.42,0,0.19,0,4
5358,24,44000,0,0,0,1,MEDICAL,A,8500,7.51,0,0.19,0,4
5361,25,47000,1,0,0,1,EDUCATION,A,8500,8.9,0,0.18,0,4
5363,25,47000,8,0,0,1,DEBTCONSOLIDATION,B,8500,10.37,0,0.18,0,4
5365,24,49232,8,0,0,1,EDUCATION,A,8500,6.54,0,0.17,0,4
5367,25,44000,9,0,0,1,MEDICAL,C,8500,14.27,1,0.19,0,4
5368,21,50000,5,0,0,1,VENTURE,B,8500,10.65,0,0.17,0,2
5369,21,44000,5,0,0,1,DEBTCONSOLIDATION,B,8500,11.49,1,0.19,0,2
5371,25,50000,7,0,0,1,EDUCATION,E,8500,15.7,0,0.17,0,4
5372,24,52582,5,0,0,1,MEDICAL,B,8500,10.62,0,0.16,0,2
5373,22,46968,1,0,0,1,PERSONAL,C,8500,,1,0.18,0,4
5376,24,55000,5,0,0,1,DEBTCONSOLIDATION,B,8500,9.88,0,0.15,0,2
5377,25,55000,7,0,0,1,MEDICAL,C,8500,14.22,0,0.15,0,2
5379,26,59000,2,0,0,1,PERSONAL,B,8500,11.83,0,0.14,0,4
5380,21,60996,2,0,0,1,VENTURE,B,8500,,0,0.14,0,2
5382,25,62500,3,0,0,1,EDUCATION,A,8500,7.88,0,0.14,0,4
5384,25,63996,2,0,0,1,VENTURE,B,8500,11.89,0,0.13,0,4
5387,23,65000,3,0,0,1,MEDICAL,B,8500,12.21,0,0.13,0,2
5388,23,66200,5,0,0,1,PERSONAL,A,8500,,0,0.13,0,2
5390,22,74000,6,0,0,1,VENTURE,B,8500,11.71,0,0.11,0,4
5391,25,69000,5,0,0,1,HOMEIMPROVEMENT,A,8500,6.92,1,0.12,0,4
5392,22,21040,,0,0,1,EDUCATION,B,8450,11.71,1,0.4,0,4
5393,23,38500,1,0,0,1,EDUCATION,B,8450,10.62,0,0.22,0,4
5398,22,25000,2,0,0,1,EDUCATION,A,8400,6.62,1,0.34,0,2
5400,23,30000,0,0,0,1,MEDICAL,C,8400,14.65,0,0.28,0,3
5401,26,52000,5,0,0,1,PERSONAL,B,5000,10.59,0,0.1,0,3
5402,23,52000,1,0,0,1,PERSONAL,A,5000,7.49,0,0.1,0,3
5403,22,52000,1,0,0,1,VENTURE,A,5000,6.99,0,0.1,0,4
5405,24,52728,4,0,0,1,PERSONAL,A,5000,7.74,0,0.09,0,4
5406,22,53000,6,0,0,1,EDUCATION,B,5000,9.91,0,0.09,0,2
5407,22,53000,0,0,0,1,EDUCATION,A,5000,7.9,0,0.09,0,4
5414,26,53500,1,0,0,1,PERSONAL,B,5000,12.18,0,0.09,0,3
5415,23,53760,0,0,0,1,EDUCATION,C,5000,13.43,0,0.09,0,4
5416,26,54000,10,0,0,1,EDUCATION,B,5000,10,0,0.09,0,2
5417,25,54000,5,0,0,1,PERSONAL,B,5000,12.21,0,0.09,0,4
5420,23,54860,0,0,0,1,PERSONAL,C,5000,14.17,0,0.09,0,4
5421,26,54996,3,0,0,1,HOMEIMPROVEMENT,B,5000,11.86,0,0.09,0,2
5424,24,54996,0,0,0,1,HOMEIMPROVEMENT,B,5000,10.39,0,0.09,0,2
5427,22,55000,6,0,0,1,EDUCATION,A,5000,6.91,0,0.09,0,2
5431,24,55000,4,0,0,1,VENTURE,A,5000,8,0,0.09,0,3
5432,21,55272,5,0,0,1,VENTURE,A,5000,5.42,0,0.09,0,3
5433,24,56000,8,0,0,1,PERSONAL,C,5000,14.27,0,0.09,0,4
5434,26,56000,7,0,0,1,PERSONAL,A,5000,7.91,0,0.09,0,2
5436,24,50000,1,0,0,1,HOMEIMPROVEMENT,D,5000,15.62,1,0.1,0,4
5438,25,56000,2,0,0,1,DEBTCONSOLIDATION,B,5000,,0,0.09,0,4
5440,23,56016,4,0,0,1,EDUCATION,E,5000,15.13,0,0.09,0,3
5442,26,51000,10,0,0,1,MEDICAL,B,5000,12.42,1,0.1,0,4
5444,26,51600,1,0,0,1,HOMEIMPROVEMENT,A,5000,8.94,1,0.1,0,2
5446,24,57996,1,0,0,1,HOMEIMPROVEMENT,A,5000,8,0,0.09,0,3
5447,24,57996,4,0,0,1,HOMEIMPROVEMENT,D,5000,13.24,0,0.09,0,4
5448,24,58000,5,0,0,1,MEDICAL,A,5000,7.49,0,0.09,0,2
5449,22,58000,4,0,0,1,PERSONAL,C,5000,13.85,0,0.09,0,2
5453,23,58000,4,0,0,1,PERSONAL,C,5000,13.16,0,0.09,0,3
5457,25,58296,9,0,0,1,DEBTCONSOLIDATION,A,5000,6.17,0,0.09,0,4
5458,22,58380,2,0,0,1,VENTURE,C,5000,12.29,0,0.09,0,3
5460,24,58800,5,0,0,1,HOMEIMPROVEMENT,A,5000,7.29,0,0.09,0,3
5461,25,58800,4,0,0,1,EDUCATION,D,5000,14.84,0,0.09,0,2
5462,22,52880,6,0,0,1,MEDICAL,D,5000,14.59,1,0.09,0,4
5464,26,58979,2,0,0,1,DEBTCONSOLIDATION,A,5000,9.32,0,0.08,0,3
5466,22,59317,5,0,0,1,VENTURE,B,5000,11.48,0,0.08,0,4
5467,21,59800,5,0,0,1,PERSONAL,B,5000,11.36,0,0.08,0,3
5472,23,60000,7,0,0,1,EDUCATION,C,5000,13.49,0,0.08,0,2
5478,23,60000,6,0,0,1,DEBTCONSOLIDATION,A,5000,6.99,0,0.08,0,3
5479,21,60000,2,0,0,1,MEDICAL,A,5000,8.49,0,0.08,0,4
5480,26,60000,10,0,0,1,VENTURE,B,5000,10.99,0,0.08,0,2
5481,23,60000,2,0,0,1,DEBTCONSOLIDATION,A,5000,,0,0.08,0,3
5483,23,60000,2,0,0,1,VENTURE,A,5000,6.91,0,0.08,0,4
5484,25,60000,8,0,0,1,HOMEIMPROVEMENT,D,5000,15.57,0,0.08,0,4
5486,22,54000,1,0,0,1,DEBTCONSOLIDATION,A,5000,6.54,1,0.09,0,3
5487,26,60000,0,0,0,1,PERSONAL,A,5000,7.14,0,0.08,0,2
5491,22,60000,3,0,0,1,PERSONAL,C,5000,14.22,0,0.08,0,4
5496,24,60996,8,0,0,1,HOMEIMPROVEMENT,A,5000,,0,0.08,0,2
5497,22,61000,3,0,0,1,MEDICAL,B,5000,9.99,0,0.08,0,2
5500,22,61000,2,0,0,1,VENTURE,A,5000,7.66,0,0.08,0,3
5501,25,62000,0,0,0,1,EDUCATION,A,5000,7.49,0,0.08,0,3
5502,25,62000,9,0,0,1,DEBTCONSOLIDATION,A,5000,,0,0.08,0,2
5503,22,62400,2,0,0,1,VENTURE,B,5000,12.69,0,0.08,0,3
5504,25,62400,5,0,0,1,VENTURE,A,5000,7.51,0,0.08,0,2
5505,25,63000,9,0,0,1,HOMEIMPROVEMENT,B,5000,10.74,0,0.08,0,3
5507,22,63000,2,0,0,1,DEBTCONSOLIDATION,A,5000,7.74,0,0.08,0,3
5509,24,63000,2,0,0,1,EDUCATION,A,5000,9.32,0,0.08,0,4
5510,23,63800,7,0,0,1,EDUCATION,B,5000,9.99,0,0.08,0,4
5513,24,64151,0,0,0,1,VENTURE,B,5000,11.86,0,0.08,0,2
5514,21,64424,3,0,0,1,PERSONAL,A,5000,6.03,0,0.08,0,4
5516,24,64600,2,0,0,1,DEBTCONSOLIDATION,A,5000,7.9,0,0.08,0,4
5519,26,65000,0,0,0,1,PERSONAL,A,5000,5.99,0,0.08,0,3
5520,22,65000,3,0,0,1,EDUCATION,B,5000,11.49,0,0.08,0,3
5527,23,65000,2,0,0,1,VENTURE,A,5000,5.42,0,0.08,0,2
5531,21,59000,4,0,0,1,MEDICAL,C,5000,14.22,1,0.08,0,3
5535,24,65000,1,0,0,1,HOMEIMPROVEMENT,B,5000,10.25,0,0.08,0,2
5537,22,59004,3,0,0,1,EDUCATION,B,5000,11.11,1,0.08,0,3
5544,23,66000,7,0,0,1,VENTURE,B,5000,10.39,0,0.08,0,3
5549,24,67200,4,0,0,1,EDUCATION,B,5000,,0,0.07,0,4
5550,22,67500,2,0,0,1,DEBTCONSOLIDATION,A,5000,7.74,0,0.07,0,4
5551,26,67500,1,0,0,1,MEDICAL,B,5000,12.18,0,0.07,0,3
5553,23,67596,2,0,0,1,PERSONAL,B,5000,11.86,0,0.07,0,4
5557,22,68000,7,0,0,1,PERSONAL,B,5000,9.99,0,0.07,0,3
5558,24,68648,1,0,0,1,VENTURE,B,5000,10.99,0,0.07,0,2
5559,23,63900,7,0,0,1,DEBTCONSOLIDATION,D,5000,15.99,1,0.08,0,2
5560,24,69996,7,0,0,1,DEBTCONSOLIDATION,B,5000,10.38,0,0.07,0,4
5561,25,70000,0,0,0,1,EDUCATION,B,5000,11.71,0,0.07,0,3
5563,23,54400,2,0,0,1,MEDICAL,D,5000,16.49,1,0.08,0,4
5565,26,70000,3,0,0,1,EDUCATION,E,5000,17.39,0,0.07,0,2
5566,22,70500,1,0,0,1,VENTURE,B,5000,11.14,0,0.07,0,4
5567,22,71000,5,0,0,1,MEDICAL,B,5000,,0,0.07,0,3
5568,23,55488,4,0,0,1,MEDICAL,D,5000,15.21,1,0.08,0,2
5571,26,72000,0,0,0,1,VENTURE,A,5000,7.49,0,0.07,0,4
5573,22,72000,1,0,0,1,MEDICAL,B,5000,11.49,0,0.07,0,3
5575,22,72000,6,0,0,1,PERSONAL,D,5000,,0,0.07,0,3
5576,24,72000,6,0,0,1,MEDICAL,A,5000,,0,0.07,0,3
5578,25,56950,9,0,0,1,MEDICAL,C,5000,13.92,1,0.07,0,4
5579,24,73000,1,0,0,1,DEBTCONSOLIDATION,B,5000,9.01,0,0.07,0,2
5580,24,73500,3,0,0,1,HOMEIMPROVEMENT,C,5000,12.99,0,0.07,0,4
5581,24,74000,2,0,0,1,MEDICAL,A,5000,,0,0.07,0,4
5582,26,74500,8,0,0,1,VENTURE,B,5000,11.36,0,0.07,0,2
5583,23,75000,4,0,0,1,VENTURE,B,5000,,0,0.07,0,3
5586,23,69000,4,0,0,1,PERSONAL,A,5000,7.49,1,0.07,0,2
5587,23,75000,7,0,0,1,EDUCATION,A,5000,7.49,0,0.07,0,3
5588,22,75000,5,0,0,1,VENTURE,B,5000,11.49,0,0.07,0,3
5589,22,75000,2,0,0,1,VENTURE,B,5000,10.99,0,0.07,0,2
5593,22,75000,2,0,0,1,DEBTCONSOLIDATION,A,5000,5.79,0,0.07,0,2
5598,25,76000,1,0,0,1,DEBTCONSOLIDATION,A,5000,7.9,0,0.07,0,3
5599,25,76000,0,0,0,1,DEBTCONSOLIDATION,A,5000,8.9,0,0.07,0,2
5600,25,76344,2,0,0,1,HOMEIMPROVEMENT,A,5000,9.63,0,0.07,0,2
5602,25,76500,4,0,0,1,DEBTCONSOLIDATION,C,5000,12.53,0,0.07,0,3
5603,25,78000,3,0,0,1,DEBTCONSOLIDATION,A,5000,7.66,0,0.06,0,3
5605,24,78300,0,0,0,1,HOMEIMPROVEMENT,A,5000,7.74,0,0.06,0,3
5607,23,80000,5,0,0,1,VENTURE,B,5000,12.42,0,0.06,0,4
5609,24,74000,6,0,0,1,EDUCATION,C,5000,15.27,1,0.07,0,4
5613,23,80000,6,0,0,1,PERSONAL,A,5000,5.42,0,0.06,0,2
5615,23,62900,7,0,0,1,MEDICAL,D,5000,14.84,1,0.07,0,4
5618,24,81000,6,0,0,1,MEDICAL,A,5000,5.42,0,0.06,0,3
5621,24,83100,5,0,0,1,HOMEIMPROVEMENT,E,5000,16.35,0,0.06,0,3
5626,23,85000,2,0,0,1,EDUCATION,B,5000,11.58,0,0.06,0,4
5629,23,85272,7,0,0,1,VENTURE,B,5000,11.11,0,0.06,0,4
5632,23,88000,1,0,0,1,VENTURE,B,5000,10.99,0,0.06,0,4
5638,23,78000,0,0,0,1,HOMEIMPROVEMENT,A,5000,6.62,1,0.06,0,4
5640,24,90000,0,0,0,1,DEBTCONSOLIDATION,B,5000,10.59,0,0.06,0,2
5641,24,90000,5,0,0,1,VENTURE,B,5000,9.99,0,0.06,0,3
5649,20,94000,4,0,0,1,EDUCATION,D,5000,16.02,0,0.05,0,3
5651,23,95004,2,0,0,1,EDUCATION,A,5000,9.63,0,0.05,0,4
5653,26,97500,10,0,0,1,VENTURE,E,5000,18.39,0,0.05,0,4
5655,23,86004,0,0,0,1,PERSONAL,D,5000,14.84,1,0.06,0,2
5661,23,100000,5,0,0,1,EDUCATION,A,5000,6.03,0,0.05,0,2
5662,23,100000,5,0,0,1,PERSONAL,A,5000,8.49,0,0.05,0,3
5663,24,100000,1,0,0,1,DEBTCONSOLIDATION,A,5000,,0,0.05,0,3
5666,22,102240,6,0,0,1,PERSONAL,E,5000,19.03,0,0.05,0,3
5669,26,103992,10,0,0,1,VENTURE,A,5000,7.88,0,0.05,0,3
5671,23,106000,7,0,0,1,EDUCATION,A,5000,7.88,0,0.05,0,2
5673,25,106000,4,0,0,1,PERSONAL,B,5000,,0,0.05,0,4
5676,24,80155,8,0,0,1,MEDICAL,F,5000,,1,0.05,0,3
5677,24,108000,8,0,0,1,EDUCATION,B,5000,12.69,0,0.05,0,4
5680,23,108000,7,0,0,1,EDUCATION,A,5000,7.66,0,0.05,0,4
5683,25,110000,2,0,0,1,VENTURE,B,5000,9.99,0,0.05,0,4
5684,22,111460,3,0,0,1,DEBTCONSOLIDATION,B,5000,11.71,0,0.04,0,4
5685,25,112000,7,0,0,1,DEBTCONSOLIDATION,B,5000,10.25,0,0.04,0,3
5687,24,115000,1,0,0,1,HOMEIMPROVEMENT,A,5000,8.9,0,0.04,0,3
5688,24,88400,8,0,0,1,MEDICAL,D,5000,,1,0.05,0,4
5690,23,120000,2,0,0,1,EDUCATION,A,5000,,0,0.04,0,4
5692,26,120000,3,0,0,1,HOMEIMPROVEMENT,A,5000,7.68,0,0.04,0,2
5693,25,120000,6,0,0,1,PERSONAL,C,5000,13.79,0,0.04,0,3
5694,22,114000,2,0,0,1,VENTURE,D,5000,15.31,1,0.04,0,3
5695,26,135000,10,0,0,1,MEDICAL,B,5000,11.36,0,0.04,0,4
5696,24,137481,8,0,0,1,VENTURE,B,5000,10.99,0,0.04,0,3
5699,23,150000,3,0,0,1,VENTURE,B,5000,10.65,0,0.03,0,2
5700,24,150000,8,0,0,1,VENTURE,B,5000,,0,0.03,0,4
5701,23,138000,1,0,0,1,DEBTCONSOLIDATION,D,5000,14.91,1,0.04,0,4
5705,25,21600,0,0,0,1,MEDICAL,B,5200,11.86,1,0.24,0,3
5710,21,26000,5,0,0,1,MEDICAL,B,5200,12.53,0,0.2,0,2
5713,25,30000,2,0,0,1,DEBTCONSOLIDATION,E,5200,17.19,1,0.17,0,4
5714,25,32160,9,0,0,1,DEBTCONSOLIDATION,C,5200,14.65,0,0.16,0,4
5715,23,35000,0,0,0,1,DEBTCONSOLIDATION,C,5200,13.92,0,0.15,0,2
5716,22,36850,3,0,0,1,EDUCATION,B,5200,12.42,0,0.14,0,4
5717,25,38000,5,0,0,1,DEBTCONSOLIDATION,B,5200,10.74,0,0.14,0,3
5718,23,38000,1,0,0,1,MEDICAL,A,5200,7.88,0,0.14,0,3
5720,23,24000,3,0,0,1,EDUCATION,A,5250,7.66,1,0.22,0,3
5723,23,45000,3,0,0,1,MEDICAL,B,5275,10.39,0,0.12,0,2
5726,23,23340,8,0,0,1,EDUCATION,A,5300,7.9,0,0.23,0,3
5729,25,26400,5,0,0,1,EDUCATION,A,5300,8.49,0,0.2,0,3
5731,24,28800,0,0,0,1,MEDICAL,C,5300,15.27,0,0.18,0,3
5732,25,30000,1,0,0,1,EDUCATION,C,5300,15.27,0,0.18,0,3
5736,21,47000,1,0,0,1,MEDICAL,A,5300,7.66,0,0.11,0,2
5738,22,65000,3,0,0,1,EDUCATION,A,5300,6.62,0,0.08,0,3
5740,21,22000,,0,0,1,PERSONAL,B,5325,12.42,1,0.24,0,3
5743,24,24000,0,0,0,1,MEDICAL,B,5375,10.99,0,0.22,0,3
5746,22,18000,2,0,0,1,DEBTCONSOLIDATION,C,5400,15.23,1,0.3,0,4
5750,26,24000,3,0,0,1,EDUCATION,B,5400,11.49,0,0.23,0,3
5753,23,26400,7,0,0,1,EDUCATION,B,5400,10.38,0,0.2,0,2
5755,26,30000,3,0,0,1,PERSONAL,B,5400,10,0,0.18,0,4
5756,22,32000,1,0,0,1,PERSONAL,D,5400,16.29,1,0.17,0,2
5757,26,33600,0,0,0,1,PERSONAL,A,5400,,0,0.16,0,4
5758,23,35000,7,0,0,1,PERSONAL,B,5400,10.59,0,0.15,0,2
5762,23,35000,5,0,0,1,MEDICAL,C,5400,12.84,0,0.15,0,4
5763,26,36000,,0,0,1,VENTURE,A,5400,8.9,0,0.15,0,2
5764,22,45000,4,0,0,1,EDUCATION,A,5400,7.29,0,0.12,0,2
5765,25,54000,9,0,0,1,EDUCATION,A,5400,7.88,0,0.1,0,3
5766,23,55000,3,0,0,1,VENTURE,B,5400,11.99,0,0.1,0,2
5768,22,57500,4,0,0,1,MEDICAL,A,5400,5.42,0,0.09,0,4
5771,23,60000,4,0,0,1,MEDICAL,A,5400,7.49,0,0.09,0,3
5772,23,63000,3,0,0,1,VENTURE,D,5400,14.54,0,0.09,0,2
5775,22,58617,6,0,0,1,MEDICAL,D,5400,15.21,1,0.09,0,2
5779,22,22718,3,0,0,1,EDUCATION,B,5425,11.99,0,0.24,0,2
5784,26,83004,7,0,0,1,EDUCATION,A,5450,7.9,0,0.07,0,4
5788,22,12000,5,0,0,1,EDUCATION,B,5500,10.36,1,0.46,0,4
5789,21,14400,4,0,0,1,MEDICAL,B,5500,11.48,1,0.38,0,3
5791,26,15436,,0,0,1,DEBTCONSOLIDATION,A,5500,7.88,1,0.36,0,3
5792,25,18000,1,0,0,1,PERSONAL,B,5500,11.71,1,0.31,0,2
5800,23,21600,3,0,0,1,EDUCATION,B,5500,9.25,0,0.25,0,4
5804,21,21700,2,0,0,1,HOMEIMPROVEMENT,D,5500,14.91,1,0.25,0,2
5805,23,22000,1,0,0,1,EDUCATION,C,5500,13.04,0,0.25,0,4
5806,24,23000,4,0,0,1,MEDICAL,A,5500,6.54,0,0.24,0,3
5808,22,23004,3,0,0,1,PERSONAL,A,5500,5.79,0,0.24,0,3
5812,23,24000,0,0,0,1,PERSONAL,C,5500,13.99,0,0.23,0,4
5813,23,24000,1,0,0,1,VENTURE,B,5500,10.99,0,0.23,0,4
5815,23,25000,0,0,0,1,PERSONAL,A,5500,9.32,0,0.22,0,4
5816,23,25200,1,0,0,1,EDUCATION,A,5500,7.9,0,0.22,0,2
5820,22,26784,6,0,0,1,DEBTCONSOLIDATION,D,5500,14.74,1,0.21,0,4
5821,23,27996,3,0,0,1,MEDICAL,C,5500,12.53,0,0.2,0,2
5823,25,28800,0,0,0,1,DEBTCONSOLIDATION,B,5500,9.76,0,0.19,0,4
5824,22,30000,2,0,0,1,PERSONAL,B,5500,11.86,0,0.18,0,3
5825,22,30000,1,0,0,1,PERSONAL,B,5500,12.53,0,0.18,0,4
5827,25,30000,2,0,0,1,EDUCATION,A,5500,8,0,0.18,0,4
5830,24,33000,3,0,0,1,PERSONAL,B,5500,11.11,0,0.17,0,4
5837,25,33280,1,0,0,1,MEDICAL,B,5500,,0,0.17,0,4
5838,23,33600,1,0,0,1,DEBTCONSOLIDATION,B,5500,,0,0.16,0,3
5841,24,33900,3,0,0,1,EDUCATION,D,5500,17.58,0,0.16,0,2
5844,26,34000,1,0,0,1,VENTURE,C,5500,13.11,0,0.16,0,3
5847,26,36000,2,0,0,1,PERSONAL,B,5500,10.65,0,0.15,0,2
5849,21,36500,2,0,0,1,VENTURE,A,5500,7.51,0,0.15,0,2
5850,24,37000,3,0,0,1,PERSONAL,B,5500,9.2,0,0.15,0,2
5851,24,38400,2,0,0,1,DEBTCONSOLIDATION,A,5500,6.92,0,0.14,0,3
5853,22,38500,0,0,0,1,PERSONAL,A,5500,7.74,0,0.14,0,2
5855,25,40000,6,0,0,1,VENTURE,B,5500,,0,0.14,0,3
5858,23,40440,0,0,0,1,EDUCATION,C,5500,12.73,0,0.14,0,4
5862,23,43000,1,0,0,1,DEBTCONSOLIDATION,B,5500,11.89,0,0.13,0,4
5863,24,37004,2,0,0,1,VENTURE,D,5500,15.05,1,0.15,0,4
5864,22,44400,2,0,0,1,EDUCATION,C,5500,12.73,0,0.12,0,4
5868,22,45000,3,0,0,1,EDUCATION,B,5500,10.38,0,0.12,0,2
5869,22,48000,3,0,0,1,EDUCATION,B,5500,11.49,0,0.11,0,4
5870,25,48000,3,0,0,1,MEDICAL,A,5500,7.49,0,0.11,0,4
5871,23,48880,2,0,0,1,EDUCATION,B,5500,10.99,0,0.11,0,3
5872,21,44000,0,0,0,1,PERSONAL,D,5500,15.28,1,0.13,0,3
5874,22,50000,6,0,0,1,DEBTCONSOLIDATION,A,5500,7.14,0,0.11,0,3
5879,23,54000,3,0,0,1,VENTURE,A,5500,8.94,0,0.1,0,3
5880,24,54000,6,0,0,1,DEBTCONSOLIDATION,A,5500,8.07,0,0.1,0,2
5881,23,55000,0,0,0,1,PERSONAL,B,5500,11.71,0,0.1,0,4
5882,22,56000,7,0,0,1,EDUCATION,A,5500,9.38,0,0.1,0,3
5885,25,57000,1,0,0,1,HOMEIMPROVEMENT,B,5500,10.99,0,0.1,0,4
5886,26,51600,10,0,0,1,HOMEIMPROVEMENT,B,5500,11.99,1,0.11,0,3
5887,21,59000,1,0,0,1,EDUCATION,A,5500,5.42,0,0.09,0,2
5889,22,60000,0,0,0,1,MEDICAL,A,5500,7.88,0,0.09,0,2
5893,23,62000,7,0,0,1,VENTURE,D,5500,17.49,0,0.09,0,3
5894,26,62400,0,0,0,1,PERSONAL,B,5500,9.76,0,0.09,0,4
5896,24,62472,2,0,0,1,EDUCATION,C,5500,12.73,0,0.09,0,2
5897,24,64000,3,0,0,1,EDUCATION,B,5500,10.75,0,0.09,0,4
5898,24,72000,8,0,0,1,EDUCATION,B,5500,9.91,0,0.08,0,3
5899,24,72996,2,0,0,1,PERSONAL,B,5500,11.49,0,0.08,0,3
5900,24,73700,0,0,0,1,VENTURE,C,5500,14.65,0,0.07,0,3
5901,26,90000,0,0,0,1,EDUCATION,B,5525,11.36,0,0.06,0,4
5905,24,22000,0,0,0,1,PERSONAL,C,5550,12.41,1,0.25,0,3
5906,23,24000,7,0,0,1,VENTURE,C,5550,12.53,0,0.23,0,4
5907,22,31000,5,0,0,1,MEDICAL,B,5550,11.36,1,0.18,0,3
5908,22,47004,2,0,0,1,VENTURE,A,5550,7.49,0,0.12,0,4
5910,24,20485,,0,0,1,PERSONAL,A,5575,7.9,0,0.27,0,4
5912,25,28800,5,0,0,1,PERSONAL,A,5575,6.62,0,0.19,0,4
5915,21,18000,1,0,0,1,HOMEIMPROVEMENT,F,5600,18.09,1,0.31,0,4
5918,24,19200,0,0,0,1,DEBTCONSOLIDATION,A,5600,8.9,1,0.29,0,2
5919,24,19800,1,0,0,1,DEBTCONSOLIDATION,A,5600,5.79,1,0.28,0,3
5920,21,20000,,0,0,1,MEDICAL,B,5600,10.75,0,0.28,0,4
5923,24,24000,0,0,0,1,MEDICAL,C,5600,12.73,0,0.23,0,4
5925,23,25000,3,0,0,1,MEDICAL,B,5600,11.11,0,0.22,0,4
5926,21,25000,5,0,0,1,VENTURE,A,5600,7.29,0,0.22,0,2
5927,22,26000,0,0,0,1,DEBTCONSOLIDATION,A,5600,8,0,0.22,0,2
5932,21,30000,1,0,0,1,PERSONAL,D,5600,14.46,1,0.19,0,2
5934,23,30000,3,0,0,1,VENTURE,B,5600,,0,0.19,0,4
5936,24,30996,2,0,0,1,MEDICAL,A,5600,7.49,0,0.18,0,2
